PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,AREA_TYPE,NAICS,NAICS_TITLE,OWN_CODE,PCT_TOTAL,I_GROUP
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2051,Cement Masons and Concrete Finishers,detailed,2430,5.7,1.085,0.82,34.29,71330,2.1,21.7,27.03,34.04,42.96,46.76,45130,56210,70810,89360,97260,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2053,Terrazzo Workers and Finishers,detailed,140,46,0.061,3.24,30.97,64410,9.3,21.33,26.17,29.13,33.44,41.64,44360,54430,60590,69560,86610,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2061,Construction Laborers,detailed,14150,5.7,6.31,0.92,28.76,59820,1.5,17.93,21.94,27.1,35.89,39.37,37300,45640,56370,74660,81880,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,410,18.8,0.185,0.59,36.24,75380,3.2,26.19,28.51,35.68,43.5,51.12,54480,59310,74210,90480,106330,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2072,Pile Driver Operators,detailed,240,31.8,0.106,3.98,50.42,104880,2.4,36.31,48.3,49.05,56.2,57.88,75530,100460,102020,116900,120400,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,3190,4.4,1.422,0.49,44.67,92910,1.8,27.04,35.16,46.65,51.76,57.61,56240,73140,97030,107660,119820,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2081,Drywall and Ceiling Tile Installers,detailed,3320,8.9,1.48,2.15,39.69,82560,3.1,22.55,27.76,36.96,52.47,57.89,46900,57730,76870,109130,120420,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2082,Tapers,detailed,470,10.7,0.209,2.02,37.95,78930,3.5,22.42,26.49,34.96,54.17,60.23,46640,55100,72710,112670,125270,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2111,Electricians,detailed,9590,4.9,4.276,0.93,45.14,93900,2.4,22.62,28.71,43.61,58.91,75.02,47040,59730,90710,122520,156030,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2121,Glaziers,detailed,920,9.4,0.412,1.1,35.24,73310,4,21.74,24.98,33.89,47.83,48.61,45220,51960,70490,99490,101120,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2141,"Painters, Construction and Maintenance",detailed,5950,5.1,2.655,1.75,29.99,62380,2.2,18.23,21.95,27.55,34.71,46.57,37920,45660,57300,72190,96870,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2151,Pipelayers,detailed,280,23.9,0.127,0.54,30.52,63490,4.7,17.59,25.92,29.76,35.04,44.5,36580,53920,61900,72890,92560,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,5600,7.8,2.497,0.84,43.03,89500,4,22.68,29.03,37.89,57.55,62.39,47160,60390,78820,119710,129770,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2161,Plasterers and Stucco Masons,detailed,1310,15.3,0.586,3.06,32.31,67200,7.5,16.57,22.72,28.12,35.35,43.75,34470,47250,58490,73520,90990,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2171,Reinforcing Iron and Rebar Workers,detailed,300,23.7,0.133,1.14,32.22,67020,8.9,17.91,17.94,30.04,38.35,55.05,37250,37310,62490,79770,114500,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2181,Roofers,detailed,2320,6.4,1.035,1.12,32.79,68190,1.8,23.18,27.94,34.52,35.9,38.35,48210,58110,71800,74670,79770,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2211,Sheet Metal Workers,detailed,1560,12.2,0.696,0.8,39.15,81440,3,21.63,27.26,35.76,45.67,58.96,45000,56710,74370,94980,122650,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2221,Structural Iron and Steel Workers,detailed,850,12,0.378,0.78,39.44,82030,2.7,21.72,28.18,43.13,47.35,55.54,45170,58610,89720,98490,115520,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-2231,Solar Photovoltaic Installers,detailed,920,14.4,0.41,3.52,27.61,57440,3.6,21.65,22.66,27.5,28.86,35.92,45040,47130,57190,60020,74710,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,340,13,0.15,1.16,25.14,52300,3.7,17.86,21.15,22.89,27.54,34.13,37150,43990,47610,57270,70980,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-3012,Helpers--Carpenters,detailed,650,38.6,0.292,1.49,26.48,55070,9.4,18.29,22.48,28.26,28.26,28.26,38050,46760,58790,58790,58790,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-3013,Helpers--Electricians,detailed,310,29,0.14,0.27,24.29,50530,3.9,17.49,20.2,21.22,27.16,34.82,36390,42020,44140,56500,72420,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,280,45.4,0.126,1.99,21.93,45610,3.2,17.35,17.47,20.89,23.15,29.32,36080,36330,43450,48160,60990,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,340,28.2,0.153,0.47,24.14,50200,4,17.67,20.27,23.23,27.07,34.15,36750,42160,48320,56300,71040,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-3016,Helpers--Roofers,detailed,140,22.6,0.064,1.32,22.05,45870,3.7,17.3,20.94,22.03,22.48,26.82,35990,43560,45820,46760,55790,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-3019,"Helpers, Construction Trades, All Other",detailed,450,11.4,0.199,1.03,24.08,50090,3.4,17.04,18.05,21.83,27.21,33.63,35450,37550,45400,56600,69940,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-4011,Construction and Building Inspectors,detailed,1780,7.5,0.796,0.95,51.05,106190,2.7,27.73,37.13,48.27,61.16,77.62,57680,77240,100410,127200,161440,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-4021,Elevator and Escalator Installers and Repairers,detailed,570,23.3,0.256,1.6,62.64,130290,5.1,36.61,47.91,63.46,78.33,80.75,76140,99640,132000,162930,167960,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-4031,Fence Erectors,detailed,490,22.2,0.22,1.26,23.26,48370,6.7,17.63,17.84,21.71,27.37,31.05,36670,37100,45160,56920,64580,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-4041,Hazardous Materials Removal Workers,detailed,1480,11.5,0.659,2.1,28.76,59830,3.1,20.97,23.14,28.2,29.48,42.07,43610,48130,58650,61330,87510,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-4051,Highway Maintenance Workers,detailed,1050,7.1,0.468,0.47,31.51,65550,2.2,20.57,22.33,29.68,36.93,46.75,42780,46440,61740,76820,97240,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,390,17.8,0.175,0.86,34.74,72260,4.2,22.89,25.99,36.35,37.83,48.23,47610,54060,75610,78680,100310,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-4090,Miscellaneous Construction and Related Workers,detailed,240,31.3,0.109,0.5,32.91,68450,7.2,20.45,23.13,29.32,37.47,47.64,42530,48120,60990,77940,99100,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,240,21.2,0.109,0.43,39.95,83090,8.7,21.93,27.84,35.8,54.43,58.82,45620,57900,74460,113200,122350,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",47-5023,"Earth Drillers, Except Oil and Gas",detailed,120,17.7,0.052,0.46,34.24,71220,6.3,17.86,22.48,30.14,38.35,53.15,37150,46750,62680,79770,110550,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-0000,"Installation, Maintenance, and Repair Occupations",major,59710,1.7,26.632,0.67,32.83,68290,0.8,18,22.66,29.31,37.97,48.79,37440,47140,60960,78980,101470,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,5430,5.3,2.423,0.65,44.65,92870,1.8,24.87,33.8,43.25,56.85,64.32,51730,70310,89950,118240,133790,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,1090,15.4,0.486,0.79,26.6,55320,2.9,17.68,21.34,26.46,29.85,36.55,36760,44380,55030,62090,76030,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,180,23.5,0.082,0.84,35.7,74260,7.1,22.38,26.39,36.49,46.25,47.37,46550,54900,75890,96190,98540,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,2420,7.3,1.08,0.88,36.13,75150,1.9,22.79,27.92,34.46,45.58,49.65,47410,58070,71680,94810,103280,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,110,14.1,0.047,0.63,39.82,82820,4.9,22.8,26.34,42.95,49.28,61.95,47430,54790,89340,102510,128850,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,390,16.3,0.172,0.48,38.23,79510,5.2,18.15,27.49,35.66,48.79,61.19,37750,57180,74170,101490,127280,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,120,26.4,0.051,0.32,53.32,110910,8.7,29.51,37.17,56.72,71.7,73.34,61380,77320,117980,149130,152550,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-2097,Audiovisual Equipment Installers and Repairers,detailed,**,**,**,**,29.11,60540,7.9,21.21,22.38,28.42,30.57,47.09,44120,46550,59110,63580,97960,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-2098,Security and Fire Alarm Systems Installers,detailed,1140,15.7,0.511,0.93,32.24,67060,2.8,21.25,23.03,29.18,36.59,44.54,44190,47900,60700,76110,92650,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-3011,Aircraft Mechanics and Service Technicians,detailed,1400,14.8,0.625,0.7,41.28,85860,2,28.92,37.13,37.74,46.6,57.62,60160,77240,78490,96930,119850,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-3021,Automotive Body and Related Repairers,detailed,1560,19.4,0.697,0.71,30.67,63790,3.4,21.88,22.9,29.7,34.6,43.05,45510,47630,61770,71960,89540,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-3023,Automotive Service Technicians and Mechanics,detailed,7870,5.1,3.511,0.79,29.49,61350,2.2,18.47,22.51,29.18,35.4,43.46,38410,46820,60700,73630,90400,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,1820,4.6,0.813,0.44,35.29,73400,1,22.95,27.97,34.91,38.6,47.16,47730,58170,72610,80280,98090,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-3041,Farm Equipment Mechanics and Service Technicians,detailed,130,25.5,0.06,0.24,29.76,61910,3.8,18.34,21.45,27.21,35.09,44.24,38150,44610,56590,72980,92010,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,1510,6.7,0.674,0.65,35.63,74120,1.5,22.79,28.9,35.41,38.88,47.35,47410,60120,73660,80870,98490,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-3052,Motorcycle Mechanics,detailed,140,18.7,0.063,0.59,27.68,57580,3.5,17.62,21.97,28.63,33.25,34.83,36650,45700,59540,69160,72450,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,260,12.5,0.115,0.47,25.12,52250,2.7,17.43,20.64,25.63,26.89,34.01,36260,42930,53300,55930,70740,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-3091,Bicycle Repairers,detailed,370,14.8,0.166,1.59,20.02,41650,2.3,16.5,17.35,18.31,23.08,23.27,34330,36080,38090,48010,48400,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-3093,Tire Repairers and Changers,detailed,1000,8.4,0.444,0.67,20.85,43370,1.9,16.99,17.44,20.91,22.07,28.41,35340,36270,43490,45900,59090,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9011,Mechanical Door Repairers,detailed,220,35.9,0.1,0.6,27.41,57020,7.6,17.15,22.9,25.88,30.15,41.91,35680,47630,53830,62700,87170,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,560,10.1,0.25,0.78,38.77,80640,2.5,23.31,29.4,37.74,48.09,48.09,48480,61150,78490,100020,100020,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,4050,9.9,1.807,0.71,34.48,71710,2.8,21.47,26.77,34,43.19,46.81,44660,55690,70720,89830,97360,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9031,Home Appliance Repairers,detailed,330,14.6,0.145,0.73,25.45,52930,2.9,16.62,18.4,23.4,28.86,37.09,34560,38270,48670,60020,77150,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9041,Industrial Machinery Mechanics,detailed,2320,6.1,1.034,0.39,38.29,79630,1.9,21.89,28.6,35.94,47.35,57.68,45530,59490,74760,98490,119970,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9043,"Maintenance Workers, Machinery",detailed,360,11.5,0.161,0.39,33.62,69940,2.3,20.83,26.47,34.57,38.42,47.56,43320,55050,71900,79920,98930,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9044,Millwrights,detailed,230,30.6,0.101,0.36,43.55,90580,5.4,22.51,33.92,47.45,48.79,57.22,46830,70560,98700,101470,119020,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9051,Electrical Power-Line Installers and Repairers,detailed,880,9.8,0.394,0.45,52.64,109490,4.1,26.71,43.25,57.17,61.37,73.64,55560,89960,118900,127650,153160,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9052,Telecommunications Line Installers and Repairers,detailed,1020,13.7,0.454,0.63,43.6,90680,3.6,23.45,34.76,47.16,51.61,56.85,48770,72290,98090,107360,118250,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9062,Medical Equipment Repairers,detailed,560,14.8,0.248,0.66,39.26,81660,3.2,20.99,26.73,36.05,49.6,60.09,43650,55590,74970,103180,124980,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,390,36,0.173,2.19,27.04,56230,17.2,17.82,17.82,21.06,35.19,45.59,37070,37070,43800,73190,94830,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9071,"Maintenance and Repair Workers, General",detailed,16110,2.9,7.186,0.71,28.96,60230,1.4,17.31,21.47,27.07,35.37,45.04,36010,44660,56310,73560,93680,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,130,28.6,0.058,0.3,25.78,53620,13.9,16.8,18.29,22.91,33.87,33.87,34950,38040,47640,70450,70450,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9094,Locksmiths and Safe Repairers,detailed,340,7.6,0.153,1.4,28.83,59970,2.6,20.74,22.45,26.94,34.96,44.09,43150,46700,56040,72710,91710,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9096,Riggers,detailed,180,25.3,0.082,0.65,35.25,73310,4.8,20.89,24.26,34.82,42.07,47.77,43450,50460,72420,87510,99370,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,900,16.2,0.403,0.64,22.68,47180,4.7,17.11,17.76,22.03,26.25,28.56,35580,36940,45820,54600,59410,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,2820,7.6,1.258,1.08,26.02,54130,1.8,17.37,20.43,22.87,28.84,37.1,36130,42490,47560,59990,77160,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-0000,Production Occupations,major,91640,1.4,40.873,0.68,25.64,53320,0.4,16.79,18.11,22.8,28.85,38.65,34920,37670,47430,60010,80390,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,5660,2.9,2.522,0.56,40.64,84540,1,22.79,28.82,37.34,47.53,60.36,47410,59940,77660,98860,125560,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-2021,"Coil Winders, Tapers, and Finishers",detailed,40,18.5,0.02,0.25,28.26,58770,2.3,18.26,23.01,28.93,31.8,36.23,37970,47860,60170,66140,75360,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,6660,4.4,2.972,1.54,23.39,48660,1,17.02,17.85,22.37,27.94,29.41,35400,37130,46520,58110,61180,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-2041,Structural Metal Fabricators and Fitters,detailed,400,11.8,0.18,0.41,25.62,53280,2.6,17.52,20.38,22.96,28.86,34.84,36440,42380,47750,60020,72470,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-2090,Miscellaneous Assemblers and Fabricators,detailed,19550,2.2,8.72,0.92,22.87,47580,0.7,16.71,18.33,23.01,23.01,28.93,34760,38130,47860,47860,60170,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-3011,Bakers,detailed,3490,14.5,1.558,1.21,19.79,41160,2.3,14.48,16.92,18.82,22,22.91,30120,35200,39140,45760,47650,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-3021,Butchers and Meat Cutters,detailed,3040,9.3,1.355,1.31,21.26,44220,1.8,17.01,17.68,21.34,22.96,27.73,35370,36780,44390,47750,57670,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,770,34,0.343,0.37,18.62,38730,2.7,16.45,17.23,18.45,19.98,21.28,34210,35840,38370,41550,44260,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-3023,Slaughterers and Meat Packers,detailed,290,22.7,0.128,0.21,18.04,37530,1.6,14.9,16.93,17.38,17.99,21.48,30990,35210,36150,37420,44670,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,110,11.6,0.049,0.33,23.03,47900,4.5,16.58,18.31,22.15,26.44,29.74,34490,38080,46070,55000,61850,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-3092,Food Batchmakers,detailed,1560,14.3,0.695,0.63,19.43,40410,5.3,16.58,16.67,17.47,21.17,26.79,34490,34680,36330,44040,55720,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-3093,Food Cooking Machine Operators and Tenders,detailed,400,47.4,0.179,0.95,18.59,38660,6.3,16.72,16.79,16.79,20.27,23.67,34780,34920,34920,42160,49240,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-3099,"Food Processing Workers, All Other",detailed,700,11.8,0.312,0.95,19.57,40700,1.1,16.6,17.5,18.12,21.38,22.61,34530,36390,37690,44460,47030,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,190,11,0.083,0.2,22.18,46120,3.1,14.55,17.02,21.2,24.29,33.65,30260,35390,44100,50510,70000,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,60,11.1,0.025,0.3,28.11,58480,1.7,16.53,23.19,29.19,35,35,34370,48240,60700,72800,72800,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,**,**,**,**,24.66,51290,0.6,20.93,20.94,23.22,26.63,33.9,43520,43550,48290,55390,70500,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,730,9.6,0.324,0.25,22.28,46340,2.1,16.71,17.82,21.82,26.49,29.28,34760,37070,45380,55110,60890,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,120,23.3,0.055,1.14,24.22,50380,4.6,17.82,18.26,22.66,28.63,34.84,37070,37970,47130,59550,72470,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,650,6.6,0.29,0.6,21.15,43990,1.4,17.12,17.68,20.91,22.94,26.19,35610,36780,43490,47700,54480,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,310,10,0.138,0.98,27.21,56600,2.5,17.53,20.61,27.96,30.95,36.65,36450,42860,58160,64370,76240,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,340,9.7,0.151,1.43,27.59,57400,2.1,18.37,22.66,28.86,29.44,36.65,38210,47130,60020,61220,76240,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4041,Machinists,detailed,3180,9,1.416,0.6,29.59,61540,1.6,18.3,22.66,28.16,35.41,46.56,38070,47130,58570,73660,96840,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4052,"Pourers and Casters, Metal",detailed,50,11.9,0.023,0.5,20.24,42100,1.3,17.68,18.35,18.37,21.5,28.11,36780,38170,38210,44730,58470,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4061,"Model Makers, Metal and Plastic",detailed,40,19.3,0.017,0.65,39.01,81140,7.2,23.32,26.94,36.04,49.41,63.03,48510,56030,74950,102780,131090,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,780,9.8,0.346,0.3,21.79,45320,1.7,16.79,17,20.37,24.83,30.2,34910,35370,42370,51650,62820,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,240,17.3,0.106,0.11,22.77,47370,3.1,17.43,18.26,21.82,24.19,29.49,36250,37970,45380,50310,61340,,,4,0,Cross-industry,1235,,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-4111,Tool and Die Makers,detailed,260,15.9,0.117,0.26,36.5,75920,3.1,23.2,27.21,36.29,46.87,46.87,48260,56610,75490,97490,97490,,,4,0,Cross-industry,1235,,cross-industry
