PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,OCC_GROUP,...28,...29,O_GROUP,LOC_QUOTIENT,AREA_TYPE,NAICS,NAICS_TITLE,OWN_CODE,PCT_TOTAL,I_GROUP
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1021,"Dentists, General",NA,540,22.4,0.496,0.68,90.43,188100,9.4,42.38,73.79,85.76,#,#,88160,153490,178390,#,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1031,Dietitians and Nutritionists,NA,390,14.9,0.356,0.81,39.75,82680,3.1,27.49,33.76,40.23,46.28,54.1,57180,70210,83680,96250,112520,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1041,Optometrists,NA,290,37.4,0.262,1.06,47.68,99170,6.8,29.46,39.85,48.42,54.85,60.18,61270,82900,100720,114090,125180,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1051,Pharmacists,NA,1390,10.5,1.275,0.59,66.05,137380,2.3,55.6,61.45,66.88,72.76,79.39,115650,127820,139100,151350,165130,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1062,Family and General Practitioners,NA,940,27.2,0.865,0.94,93.04,193520,6.5,59.36,71.26,89.41,#,#,123470,148210,185960,#,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1063,"Internists, General",NA,760,44,0.699,1.95,80.03,166470,12.6,33.9,43.78,71.1,#,#,70510,91060,147880,#,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1064,Obstetricians and Gynecologists,NA,150,35.7,0.141,0.88,90.27,187760,13.7,37.92,55.77,#,#,#,78880,116010,#,#,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1065,"Pediatricians, General",NA,370,47,0.343,1.5,70.57,146790,27.8,20.49,25.02,76.58,#,#,42610,52030,159290,#,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1066,Psychiatrists,NA,**,**,**,**,94.09,195710,13,21.44,57.06,#,#,#,44600,118690,#,#,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1067,Surgeons,NA,**,**,**,**,94.79,197170,15.4,65.62,75.13,85.98,#,#,136500,156260,178850,#,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1069,"Physicians and Surgeons, All Other",NA,1090,26.5,1.003,0.44,86.54,180010,9.5,25.63,44.01,89.07,#,#,53310,91530,185270,#,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1071,Physician Assistants,NA,410,23.6,0.376,0.55,52.79,109800,7.7,26.96,38.14,55.54,67.58,77.92,56070,79340,115530,140570,162070,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1081,Podiatrists,NA,50,41.4,0.045,0.68,60.54,125930,12.8,24.69,28.64,62.81,75.53,#,51360,59580,130640,157100,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1122,Occupational Therapists,NA,420,19,0.384,0.47,44.95,93510,2.7,26.93,35.78,47.26,54.96,60.23,56020,74420,98300,114310,125280,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1123,Physical Therapists,NA,950,11.1,0.878,0.59,50.54,105120,2.8,39.66,43.02,48.3,55.72,68.26,82490,89490,100470,115890,141970,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1124,Radiation Therapists,NA,60,28.3,0.054,0.44,56.93,118410,8.2,34.86,46.39,55.06,64.1,72.82,72500,96490,114520,133330,151470,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1125,Recreational Therapists,NA,50,18.5,0.049,0.37,34.07,70870,2.6,23.78,31.03,36.05,39.05,44.36,49470,64550,74980,81220,92270,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1126,Respiratory Therapists,NA,640,15.6,0.588,0.67,45.7,95060,2.1,36.48,40.69,46.16,52.93,57.36,75880,84640,96010,110100,119300,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1127,Speech-Language Pathologists,NA,420,23.6,0.384,0.41,42.65,88720,6.7,24.68,30.87,40.3,51.63,66.59,51340,64200,83820,107390,138510,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1131,Veterinarians,NA,340,16.9,0.309,0.67,75.45,156930,12.6,43.91,50.38,70.7,#,#,91330,104790,147050,#,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1141,Registered Nurses,NA,14150,8.7,13.024,0.65,61.63,128190,2.1,39.29,54.3,64.55,71.96,80.54,81710,112940,134260,149680,167520,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1151,Nurse Anesthetists,NA,100,36.7,0.091,0.34,64.83,134840,7.5,28.25,32.76,60.88,#,#,58760,68150,126640,#,#,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1161,Nurse Midwives,NA,**,**,**,**,60.53,125900,3.9,50.51,53.8,59.26,68.07,76.1,105060,111910,123260,141580,158300,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1171,Nurse Practitioners,NA,590,15.5,0.545,0.6,61.44,127790,4.6,40.24,46.89,60.8,75.93,87.61,83700,97530,126470,157940,182230,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-1199,"Health Diagnosing and Treating Practitioners, All Other",NA,380,8.9,0.353,1.35,38.55,80190,5.4,21.96,27.27,34.72,49.23,61.14,45670,56730,72210,102400,127180,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2011,Medical and Clinical Laboratory Technologists,NA,620,17.2,0.574,0.48,43.63,90750,4.3,23.61,33.3,46.06,54.65,61.33,49110,69260,95810,113670,127570,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2012,Medical and Clinical Laboratory Technicians,NA,1050,19.8,0.967,0.81,27.75,57720,2,20.28,24.51,27.11,29.81,36.27,42180,50970,56390,62000,75450,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2021,Dental Hygienists,NA,1420,23.7,1.305,0.9,53.55,111380,4.6,37.62,48.38,55.14,62.3,68.95,78240,100630,114690,129590,143420,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2031,Cardiovascular Technologists and Technicians,NA,170,16.8,0.153,0.4,49.86,103700,6.6,26.49,33.4,52.94,64.44,74.05,55100,69470,110110,134030,154020,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2032,Diagnostic Medical Sonographers,NA,250,11.6,0.234,0.53,54.2,112740,1.9,41.19,48.64,54.9,62.1,70.06,85670,101180,114190,129170,145730,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2033,Nuclear Medicine Technologists,NA,70,20.2,0.069,0.46,54.17,112670,3.7,39.35,46.17,54.85,65.11,71.97,81840,96030,114090,135430,149690,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2034,Radiologic Technologists,NA,1000,14.1,0.924,0.65,43.05,89530,3.2,24.13,34.81,44.5,53.55,59.05,50180,72410,92560,111390,122830,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2035,Magnetic Resonance Imaging Technologists,NA,80,15.2,0.072,0.29,42.98,89410,3.1,25.34,28.85,46.61,54.8,60.47,52700,60010,96940,113980,125790,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2041,Emergency Medical Technicians and Paramedics,NA,700,28.2,0.645,0.37,26.71,55560,22.6,9.05,14.84,23.47,30.27,55.97,18830,30860,48820,62970,116410,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2051,Dietetic Technicians,NA,220,19.9,0.199,0.94,21.2,44100,6.2,12.58,15.17,22.08,26.3,28.75,26170,31550,45920,54700,59800,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2052,Pharmacy Technicians,NA,1700,14.3,1.566,0.57,22.29,46350,3.7,14.26,17.32,21.8,27.1,31.79,29660,36020,45340,56360,66120,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2053,Psychiatric Technicians,NA,**,**,**,**,28.01,58260,2.3,20.47,24,29.44,32.58,35.54,42570,49910,61240,67770,73910,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2055,Surgical Technologists,NA,630,23.7,0.581,0.8,32.83,68300,4.6,21.51,27.3,33.52,38.42,44.52,44740,56790,69710,79910,92610,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2056,Veterinary Technologists and Technicians,NA,**,**,**,**,20.9,43480,2.9,15.76,18.56,20.91,22.94,26.49,32790,38610,43480,47720,55090,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2057,Ophthalmic Medical Technicians,NA,**,**,**,**,23.87,49650,7.8,16.74,19.57,22.63,27.3,32.9,34820,40700,47060,56780,68430,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2061,Licensed Practical and Licensed Vocational Nurses,NA,2090,7.8,1.928,0.37,29.61,61590,1.8,22.33,25.57,28.77,34.12,37.85,46440,53190,59850,70960,78730,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2071,Medical Records and Health Information Technicians,NA,1010,19.6,0.931,0.68,25.61,53270,3.6,15.51,18.88,25,29.6,36.44,32250,39270,52000,61580,75800,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2081,"Opticians, Dispensing",NA,490,22.5,0.448,0.83,20.19,42000,8.4,12.42,13.89,17.15,24.47,35.02,25840,28890,35680,50900,72840,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2091,Orthotists and Prosthetists,NA,90,49.7,0.084,1.44,33.96,70640,18.3,19.99,22.92,29.13,45.58,53.59,41580,47660,60580,94810,111470,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-2099,"Health Technologists and Technicians, All Other",NA,840,25.1,0.776,1.09,26.58,55290,3.4,17.01,20.81,25.76,29.48,36.99,35390,43280,53570,61320,76930,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-9011,Occupational Health and Safety Specialists,NA,500,18.2,0.459,0.95,46.99,97750,3.2,30.68,37.93,48.61,55.62,61.68,63820,78890,101110,115680,128290,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-9012,Occupational Health and Safety Technicians,NA,70,19.8,0.06,0.58,34.14,71010,9.1,17.67,21.82,30.03,46.22,55.52,36750,45390,62460,96150,115480,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-9091,Athletic Trainers,NA,60,24.5,0.055,0.33,*,54690,8.6,*,*,*,*,*,34080,40810,52330,67340,77280,TRUE,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-9092,Genetic Counselors,NA,**,**,**,**,34.03,70780,8.6,24.15,26.2,29.62,41.98,52.32,50220,54490,61610,87320,108820,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",29-9099,"Healthcare Practitioners and Technical Workers, All Other",NA,380,17.8,0.349,1.16,35.23,73280,2.9,21.49,25.51,29.77,45.82,57.9,44690,53050,61920,95300,120440,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-0000,Healthcare Support Occupations,NA,18580,5.7,17.097,0.59,19.27,40080,2,10.95,14.5,18.33,23.86,28.43,22770,30170,38140,49620,59130,NA,NA,2014,major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-1011,Home Health Aides,NA,2390,24.1,2.196,0.37,13.38,27820,4.9,8.64,9.64,11.89,16.41,18.51,17970,20050,24730,34140,38490,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-1013,Psychiatric Aides,NA,110,38.1,0.102,0.19,14.06,29250,5.8,10.66,12.06,13.52,15.47,18.48,22180,25090,28120,32170,38440,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-1014,Nursing Assistants,NA,4360,7.8,4.014,0.38,19.2,39940,3,12.89,15.29,18.3,23.01,27.15,26820,31800,38050,47860,56470,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-1015,Orderlies,NA,310,19.5,0.287,0.74,22.93,47690,2.9,16.28,20.18,23.48,26.7,28.57,33860,41960,48840,55530,59420,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-2011,Occupational Therapy Assistants,NA,30,33.8,0.029,0.12,32.54,67690,3.1,27.04,31.07,33.56,36.06,38.29,56250,64620,69810,75000,79650,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-2021,Physical Therapist Assistants,NA,150,21.8,0.138,0.24,32.94,68520,4.2,24.69,29.16,32.87,36.47,43.84,51360,60640,68370,75870,91180,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-2022,Physical Therapist Aides,NA,250,29.2,0.228,0.63,15.41,32060,4.1,11.34,12.51,13.9,16.38,22.19,23590,26010,28910,34080,46160,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-9011,Massage Therapists,NA,1620,22.3,1.49,2.3,19.58,40720,9.3,9.82,10.77,18.92,25.21,35.64,20420,22400,39350,52430,74140,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-9091,Dental Assistants,NA,2670,11.9,2.458,1.06,23.01,47870,4.5,15.28,18.13,22.5,27.86,32.05,31790,37700,46800,57940,66660,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-9092,Medical Assistants,NA,4150,9.1,3.821,0.88,19.61,40800,2.3,13.64,16,19.13,22.95,27.06,28380,33270,39790,47730,56280,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-9093,Medical Equipment Preparers,NA,440,17.9,0.403,1.08,25.52,53080,1.8,18.94,22.56,25.82,28.65,32.09,39390,46930,53720,59590,66750,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-9094,Medical Transcriptionists,NA,80,19.8,0.07,0.16,27.26,56700,5.9,17.46,22.37,28.31,32.98,35.72,36310,46520,58880,68600,74300,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-9095,Pharmacy Aides,NA,**,**,**,**,14.61,30380,7.7,10.03,10.96,13.1,16.97,22.92,20860,22800,27250,35290,47680,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,NA,740,18.8,0.683,1.3,16.88,35100,4.2,9.69,12.76,15.71,18.62,26.85,20150,26550,32670,38740,55840,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-9097,Phlebotomists,NA,380,26.4,0.346,0.42,17.67,36760,4.9,10.44,13.21,17.45,21.82,25.9,21710,27480,36290,45390,53860,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",31-9099,"Healthcare Support Workers, All Other",NA,610,23.7,0.564,0.77,20.28,42170,3.8,14.21,16.15,18.83,25.06,28.05,29570,33600,39160,52120,58340,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-0000,Protective Service Occupations,NA,25180,4.3,23.177,0.95,29.3,60940,10.5,12.23,14.77,22.21,43.62,54.5,25430,30730,46190,90730,113350,NA,NA,2014,major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-1012,First-Line Supervisors of Police and Detectives,NA,200,2,0.185,0.25,63.91,132940,2.1,38.78,53.31,64.94,75.52,80.26,80660,110880,135070,157090,166940,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,NA,110,9.9,0.101,0.23,65.03,135250,7.3,44.05,53.17,63.62,73.42,89.29,91630,110600,132330,152720,185720,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",NA,540,9,0.493,0.99,26.78,55710,3.7,15.38,17.94,23.15,35.04,43.68,31990,37320,48160,72880,90860,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-2011,Firefighters,NA,3040,10.3,2.799,1.22,42.06,87480,3.1,29.61,37.23,42.48,49.04,55.56,61590,77430,88350,102000,115560,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-2021,Fire Inspectors and Investigators,NA,50,10.8,0.042,0.49,55.47,115370,5.5,39.9,46.88,55.84,65.64,72.83,82990,97500,116140,136520,151490,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-3012,Correctional Officers and Jailers,NA,1060,13.6,0.973,0.3,36.06,75010,7.5,26.19,33.02,38.84,39.67,41.82,54470,68680,80790,82510,86980,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-3021,Detectives and Criminal Investigators,NA,570,4.5,0.52,0.65,59.98,124750,1.8,40.19,54.37,63.87,69.48,73.14,83600,113100,132840,144510,152120,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-3041,Parking Enforcement Workers,NA,410,0.8,0.376,5.85,26.18,54460,5.4,23.54,24.7,26.63,28.57,29.79,48970,51380,55400,59420,61970,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-3051,Police and Sheriff's Patrol Officers,NA,5290,3,4.865,1.03,48.58,101040,2.5,38.5,43.15,49.26,54.95,58.54,80070,89750,102450,114290,121770,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-9011,Animal Control Workers,NA,100,31.2,0.093,0.93,22.03,45830,5.1,15.81,17.7,22.02,26.22,28.69,32880,36820,45800,54540,59670,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-9021,Private Detectives and Investigators,NA,160,19.8,0.147,0.74,35.18,73180,6.9,14.01,19.86,28.7,44.72,74.22,29130,41310,59700,93010,154380,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-9032,Security Guards,NA,11620,8.3,10.693,1.34,15.87,33010,1.8,11.48,13,15.27,18.04,21.65,23890,27050,31760,37520,45030,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-9091,Crossing Guards,NA,**,**,**,**,13.27,27590,2.7,9.76,10.68,12.51,15.68,18.14,20300,22210,26020,32620,37740,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",NA,1010,24.3,0.928,0.93,14.17,29480,5,9.6,11.28,13.37,16.37,20.72,19970,23460,27800,34050,43090,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",33-9099,"Protective Service Workers, All Other",NA,740,11.2,0.682,0.82,23.35,48560,8.7,10.21,11.65,22.78,32.84,36.52,21230,24230,47380,68320,75960,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",35-0000,Food Preparation and Serving Related Occupations,NA,108060,1.5,99.439,1.09,13.04,27110,1.3,8.87,9.83,11.31,14.38,19.21,18440,20440,23520,29900,39960,NA,NA,2014,major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",35-1011,Chefs and Head Cooks,NA,1940,13.4,1.789,2.05,25.13,52270,6.4,14.02,16.88,22.18,29.32,41.7,29170,35100,46130,60990,86740,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,NA,5790,7.1,5.325,0.83,19.8,41190,2.5,12.21,13.87,18.2,24.46,29.51,25410,28850,37860,50870,61380,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
