PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,OCC_GROUP,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,O_GROUP,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",NA,**,**,**,**,23.71,49330.0,6.5,13.32,16.34,24.34,29.18,36.21,27710.0,33990.0,50640.0,60700.0,75310.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",NA,1390.0,20.7,0.958,0.5,29.57,61510.0,5.2,18.37,22.96,28.33,36.06,43.51,38210.0,47760.0,58920.0,75000.0,90490.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9031,Home Appliance Repairers,NA,420.0,45.4,0.289,1.16,18.44,38360.0,5.2,11.54,13.58,19.24,22.29,25.96,24000.0,28250.0,40010.0,46360.0,54000.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9041,Industrial Machinery Mechanics,NA,2320.0,7.7,1.6,0.69,29.49,61340.0,3.3,18.69,22.84,28.6,37.39,43.12,38880.0,47510.0,59480.0,77770.0,89690.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9043,"Maintenance Workers, Machinery",NA,410.0,14.3,0.285,0.42,26.08,54250.0,2.7,16.63,20.71,26.17,32.24,35.88,34600.0,43080.0,54440.0,67060.0,74630.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9044,Millwrights,NA,610.0,42.1,0.419,1.44,35.6,74040.0,3.4,26.72,32.09,36.28,41.29,44.73,55570.0,66740.0,75460.0,85870.0,93040.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9051,Electrical Power-Line Installers and Repairers,NA,730.0,24.1,0.502,0.6,38.13,79310.0,3.5,27.53,34.27,39.88,43.52,46.0,57250.0,71280.0,82950.0,90530.0,95680.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9052,Telecommunications Line Installers and Repairers,NA,540.0,36.4,0.376,0.41,27.05,56250.0,6.1,16.49,21.21,26.48,33.03,40.19,34310.0,44120.0,55070.0,68700.0,83600.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9062,Medical Equipment Repairers,NA,790.0,17.4,0.546,1.81,24.87,51740.0,5.9,13.9,18.93,23.72,31.5,37.56,28910.0,39380.0,49330.0,65510.0,78130.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9069,"Precision Instrument and Equipment Repairers, All Other",NA,**,**,**,**,32.42,67430.0,6.7,21.65,30.79,33.58,36.37,40.14,45030.0,64040.0,69840.0,75650.0,83480.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9071,"Maintenance and Repair Workers, General",NA,12490.0,7.1,8.616,0.91,20.33,42290.0,1.6,12.57,15.25,18.69,25.53,29.51,26160.0,31710.0,38880.0,53090.0,61380.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",NA,330.0,24.7,0.228,0.91,17.52,36450.0,6.7,9.62,12.47,17.53,21.58,26.3,20020.0,25930.0,36450.0,44880.0,54710.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9096,Riggers,NA,40.0,27.7,0.03,0.23,24.23,50410.0,4.7,16.93,20.19,24.47,28.13,32.39,35210.0,42000.0,50890.0,58510.0,67380.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9097,Signal and Track Switch Repairers,NA,**,**,**,**,29.44,61240.0,5.3,23.32,25.18,27.98,33.66,41.07,48510.0,52360.0,58200.0,70020.0,85420.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",NA,790.0,16.0,0.542,0.56,17.3,35980.0,4.2,10.46,13.09,17.13,21.17,23.07,21760.0,27220.0,35620.0,44040.0,47990.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9099,"Installation, Maintenance, and Repair Workers, All Other",NA,890.0,18.5,0.611,0.6,24.08,50080.0,3.9,14.27,17.45,25.34,29.06,34.2,29680.0,36310.0,52700.0,60450.0,71130.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-0000,Production Occupations,NA,88040.0,2.3,60.724,0.92,21.04,43770.0,4.8,10.5,13.52,18.7,27.53,35.59,21840.0,28110.0,38890.0,57250.0,74030.0,NA,NA,2013,major,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-1011,First-Line Supervisors of Production and Operating Workers,NA,5690.0,3.9,3.923,0.9,33.52,69730.0,3.1,19.26,24.41,33.07,42.5,49.91,40060.0,50770.0,68790.0,88390.0,103810.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",NA,13820.0,1.7,9.535,29.53,25.56,53160.0,2.5,16.18,18.88,23.35,33.25,36.37,33660.0,39270.0,48560.0,69160.0,75660.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2021,"Coil Winders, Tapers, and Finishers",NA,70.0,35.0,0.05,0.46,15.91,33090.0,3.8,11.67,13.92,15.86,17.34,18.22,24270.0,28960.0,32980.0,36060.0,37910.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2022,Electrical and Electronic Equipment Assemblers,NA,3540.0,15.4,2.445,1.59,16.47,34270.0,2.2,11.22,12.84,15.58,18.55,23.44,23340.0,26720.0,32400.0,38580.0,48750.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2023,Electromechanical Equipment Assemblers,NA,440.0,18.3,0.302,0.81,17.04,35450.0,4.7,11.16,13.0,15.98,19.78,23.44,23220.0,27040.0,33240.0,41140.0,48760.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2031,Engine and Other Machine Assemblers,NA,710.0,26.0,0.488,1.63,21.59,44910.0,7.7,15.39,17.6,20.3,22.55,33.24,32010.0,36600.0,42230.0,46900.0,69140.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2041,Structural Metal Fabricators and Fitters,NA,770.0,28.2,0.532,0.91,20.21,42040.0,4.7,13.98,16.1,18.89,23.25,28.2,29070.0,33490.0,39290.0,48350.0,58650.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2091,Fiberglass Laminators and Fabricators,NA,610.0,20.3,0.421,2.97,15.19,31600.0,5.5,10.16,11.2,13.79,18.65,22.55,21120.0,23300.0,28690.0,38790.0,46900.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2092,Team Assemblers,NA,4000.0,10.0,2.756,0.35,15.87,33020.0,2.2,10.27,12.08,14.58,18.66,23.72,21370.0,25120.0,30330.0,38820.0,49330.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2099,"Assemblers and Fabricators, All Other",NA,3220.0,14.2,2.219,1.17,15.68,32610.0,3.2,10.66,12.31,14.45,17.63,23.32,22180.0,25600.0,30050.0,36660.0,48510.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3011,Bakers,NA,2790.0,10.8,1.921,1.54,13.11,27280.0,2.9,9.23,9.34,12.08,15.79,19.68,19190.0,19440.0,25130.0,32830.0,40930.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3021,Butchers and Meat Cutters,NA,1120.0,10.0,0.771,0.74,17.24,35860.0,5.0,9.43,11.25,19.07,21.84,23.72,19610.0,23410.0,39670.0,45430.0,49340.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",NA,2160.0,21.8,1.489,1.23,12.03,25020.0,2.2,9.3,9.59,10.77,13.14,17.9,19340.0,19940.0,22400.0,27330.0,37230.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3023,Slaughterers and Meat Packers,NA,280.0,20.4,0.191,0.31,11.63,24200.0,5.5,9.45,9.85,10.9,12.47,14.58,19650.0,20490.0,22680.0,25940.0,30320.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",NA,170.0,35.4,0.114,0.81,15.62,32490.0,2.2,11.92,13.11,15.24,17.74,20.48,24790.0,27270.0,31710.0,36890.0,42610.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3092,Food Batchmakers,NA,1620.0,27.7,1.119,1.35,13.64,28370.0,4.1,9.26,9.98,11.54,16.76,20.5,19260.0,20750.0,24000.0,34870.0,42630.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3093,Food Cooking Machine Operators and Tenders,NA,310.0,35.0,0.213,0.83,13.72,28540.0,5.2,10.03,10.81,12.07,16.46,20.12,20860.0,22480.0,25100.0,34240.0,41840.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3099,"Food Processing Workers, All Other",NA,**,**,**,**,11.72,24380.0,2.9,9.91,10.49,11.45,13.01,14.23,20600.0,21810.0,23830.0,27070.0,29600.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",NA,1340.0,21.0,0.922,0.87,22.56,46920.0,6.8,12.07,15.31,20.61,28.71,37.8,25110.0,31850.0,42860.0,59720.0,78620.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",NA,660.0,6.0,0.454,2.47,35.21,73230.0,3.5,24.2,31.38,34.86,40.01,46.82,50330.0,65270.0,72510.0,83220.0,97380.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",NA,280.0,18.3,0.194,0.35,19.16,39840.0,5.5,11.81,14.98,18.75,22.16,28.21,24570.0,31150.0,39010.0,46100.0,58670.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",NA,**,**,**,**,20.68,43000.0,5.2,13.11,16.69,20.62,23.19,29.76,27280.0,34710.0,42880.0,48230.0,61910.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",NA,1780.0,18.4,1.229,0.87,19.96,41520.0,5.2,12.86,15.6,18.63,22.48,32.21,26740.0,32440.0,38740.0,46750.0,67000.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",NA,80.0,31.0,0.058,0.39,16.02,33330.0,5.3,11.57,12.71,14.48,17.4,22.39,24060.0,26450.0,30110.0,36200.0,46580.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",NA,610.0,14.5,0.42,0.78,18.33,38120.0,4.7,12.01,14.23,16.86,20.89,28.68,24970.0,29590.0,35070.0,43450.0,59650.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",NA,300.0,28.1,0.204,0.65,20.23,42070.0,5.7,11.46,15.06,20.31,24.92,29.07,23840.0,31320.0,42250.0,51840.0,60460.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",NA,350.0,37.3,0.241,1.34,24.59,51150.0,8.9,13.49,16.59,23.04,33.16,35.9,28060.0,34510.0,47930.0,68980.0,74660.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4041,Machinists,NA,3710.0,5.5,2.559,0.87,24.81,51610.0,4.5,13.65,18.0,23.28,31.24,39.57,28400.0,37450.0,48420.0,64980.0,82310.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4051,Metal-Refining Furnace Operators and Tenders,NA,**,**,**,**,31.07,64620.0,12.5,13.94,17.93,38.34,42.82,45.51,29000.0,37290.0,79750.0,89070.0,94660.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4052,"Pourers and Casters, Metal",NA,40.0,4.7,0.025,0.32,17.39,36180.0,7.4,10.77,13.38,16.54,21.42,25.92,22410.0,27840.0,34410.0,44560.0,53910.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4061,"Model Makers, Metal and Plastic",NA,40.0,43.2,0.031,0.66,25.39,52800.0,8.9,15.82,17.73,25.6,32.21,35.59,32900.0,36890.0,53240.0,67000.0,74020.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4062,"Patternmakers, Metal and Plastic",NA,**,**,**,**,31.96,66470.0,6.2,29.81,31.02,33.03,35.03,36.24,62000.0,64520.0,68690.0,72870.0,75380.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4071,Foundry Mold and Coremakers,NA,130.0,17.0,0.088,0.89,14.35,29850.0,6.1,10.19,11.41,13.68,16.76,20.11,21200.0,23740.0,28460.0,34860.0,41840.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",NA,950.0,19.6,0.655,0.7,15.18,31580.0,2.6,10.29,11.96,13.85,17.57,22.17,21410.0,24880.0,28800.0,36550.0,46120.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",NA,500.0,27.0,0.342,0.49,17.5,36410.0,7.0,9.74,12.35,14.71,20.56,31.98,20260.0,25690.0,30600.0,42770.0,66520.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4111,Tool and Die Makers,NA,1330.0,14.2,0.914,1.54,31.07,64620.0,5.5,17.13,26.49,33.15,36.98,41.94,35640.0,55090.0,68960.0,76920.0,87240.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4121,"Welders, Cutters, Solderers, and Brazers",NA,2250.0,9.2,1.553,0.58,23.02,47880.0,1.9,16.4,19.37,22.05,26.22,30.22,34120.0,40290.0,45860.0,54530.0,62860.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",NA,200.0,27.4,0.139,0.36,17.62,36650.0,9.8,9.46,10.6,14.84,22.66,32.72,19680.0,22050.0,30880.0,47130.0,68070.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",NA,280.0,29.4,0.194,1.2,17.72,36860.0,6.7,11.14,12.92,15.91,21.22,28.07,23160.0,26880.0,33090.0,44130.0,58380.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4192,"Layout Workers, Metal and Plastic",NA,260.0,22.8,0.179,1.77,27.06,56290.0,6.3,13.12,21.12,26.86,34.13,41.91,27290.0,43930.0,55880.0,71000.0,87170.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",NA,230.0,13.5,0.161,0.59,16.73,34790.0,2.7,10.5,12.88,16.43,19.81,23.61,21830.0,26780.0,34170.0,41200.0,49110.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4194,"Tool Grinders, Filers, and Sharpeners",NA,160.0,8.4,0.11,1.26,29.71,61790.0,4.0,19.61,22.77,32.16,35.34,37.22,40790.0,47350.0,66890.0,73500.0,77420.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4199,"Metal Workers and Plastic Workers, All Other",NA,160.0,13.9,0.11,0.65,19.45,40460.0,13.1,9.45,12.29,17.03,26.61,32.94,19660.0,25560.0,35420.0,55350.0,68520.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-5111,Prepress Technicians and Workers,NA,420.0,27.5,0.292,1.02,17.4,36180.0,9.5,9.44,11.1,16.68,22.09,27.58,19630.0,23090.0,34690.0,45940.0,57370.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-5112,Printing Press Operators,NA,1320.0,10.5,0.911,0.72,19.91,41410.0,2.6,14.1,16.19,19.41,23.36,27.56,29320.0,33670.0,40370.0,48600.0,57310.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-5113,Print Binding and Finishing Workers,NA,270.0,21.1,0.188,0.48,16.91,35180.0,4.7,12.25,13.5,16.25,20.22,22.64,25480.0,28070.0,33790.0,42060.0,47090.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6011,Laundry and Dry-Cleaning Workers,NA,1110.0,9.0,0.768,0.52,12.56,26130.0,3.3,9.38,10.32,12.12,14.46,16.8,19510.0,21460.0,25200.0,30080.0,34950.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6021,"Pressers, Textile, Garment, and Related Materials",NA,590.0,14.1,0.41,1.06,13.78,28660.0,6.7,9.85,11.09,13.68,16.65,18.03,20480.0,23070.0,28460.0,34640.0,37510.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6031,Sewing Machine Operators,NA,1400.0,20.3,0.964,0.89,13.37,27800.0,4.4,9.66,10.6,12.48,15.88,17.98,20090.0,22050.0,25960.0,33040.0,37390.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6041,Shoe and Leather Workers and Repairers,NA,**,**,**,**,13.84,28780.0,4.2,12.04,12.62,13.57,14.55,16.82,25040.0,26240.0,28230.0,30270.0,34990.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6052,"Tailors, Dressmakers, and Custom Sewers",NA,**,**,**,**,13.59,28270.0,12.6,9.32,10.26,12.56,16.55,18.72,19380.0,21340.0,26130.0,34430.0,38940.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",NA,30.0,18.0,0.023,0.2,13.19,27430.0,6.7,9.52,10.23,12.03,15.79,18.7,19790.0,21280.0,25020.0,32850.0,38900.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6093,Upholsterers,NA,240.0,37.6,0.166,0.77,20.58,42810.0,13.4,10.13,11.23,20.06,27.78,34.51,21070.0,23350.0,41720.0,57790.0,71780.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",NA,**,**,**,**,13.81,28730.0,8.2,9.67,11.97,13.37,14.76,18.17,20120.0,24910.0,27800.0,30700.0,37800.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-7011,Cabinetmakers and Bench Carpenters,NA,530.0,22.3,0.363,0.58,19.37,40300.0,8.7,12.44,14.57,18.44,24.73,27.7,25880.0,30300.0,38350.0,51450.0,57620.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-7021,Furniture Finishers,NA,180.0,27.0,0.121,1.11,19.03,39580.0,8.1,11.41,14.92,18.74,23.83,27.14,23730.0,31040.0,38970.0,49570.0,56450.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",NA,250.0,16.4,0.173,0.54,17.96,37350.0,3.7,11.91,15.48,17.96,20.88,22.83,24760.0,32200.0,37350.0,43430.0,47480.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",NA,390.0,28.4,0.267,0.53,15.79,32840.0,8.1,9.32,11.15,16.17,19.52,22.08,19380.0,23200.0,33630.0,40600.0,45930.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-8012,Power Distributors and Dispatchers,NA,70.0,15.0,0.048,0.56,44.99,93580.0,4.1,34.54,40.29,45.71,52.37,56.13,71830.0,83800.0,95080.0,108930.0,116740.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-8013,Power Plant Operators,NA,60.0,16.0,0.039,0.13,34.5,71750.0,3.0,29.78,31.7,34.53,37.37,42.51,61950.0,65930.0,71820.0,77730.0,88420.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-8021,Stationary Engineers and Boiler Operators,NA,200.0,45.9,0.141,0.52,29.94,62270.0,2.7,14.3,26.2,31.86,35.66,40.11,29740.0,54490.0,66260.0,74160.0,83420.0,NA,NA,2013,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
