AREA,AREA_NAME,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2211,Sheet Metal Workers,detailed,2680,15.9,1.324,1.48,NA,34.52,71800,4.7,17.73,22.05,31.24,47.95,57.32,36880,45850,64970,99730,119220,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-2221,Structural Iron and Steel Workers,detailed,1020,25.3,0.502,0.96,NA,41.61,86550,3.3,28.7,40.27,43.88,47.37,49.52,59690,83760,91260,98530,103000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,660,42.2,0.325,1.45,NA,21.29,44290,5.4,13.43,16.45,21.32,26.04,29.23,27940,34210,44350,54170,60790,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,270,29.7,0.135,0.25,NA,23.41,48690,14.3,13.65,16.59,20.69,29.65,37.49,28390,34500,43040,61680,77970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**,**,**,**,NA,16.94,35230,5.6,14.46,16.15,17.35,18.54,19.3,30070,33600,36080,38560,40130,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,390,45.9,0.195,0.49,NA,19.82,41230,5.1,14.87,16.18,18.26,23.6,28.6,30920,33650,37980,49090,59480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-4011,Construction and Building Inspectors,detailed,1670,9.3,0.829,1.1,NA,38.41,79890,3,26.53,33.05,39.07,45.35,49.28,55190,68750,81260,94320,102510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-4021,Elevator and Escalator Installers and Repairers,detailed,**,**,**,**,NA,53.7,111690,5.6,37.65,52.79,56.98,61.18,63.82,78310,109800,118520,127250,132750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-4031,Fence Erectors,detailed,660,27.8,0.324,1.84,NA,21.63,44980,11,14.94,16.45,19.22,24.11,33.63,31070,34220,39980,50140,69950,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-4041,Hazardous Materials Removal Workers,detailed,390,22.9,0.192,0.64,NA,29.97,62330,5.5,18.25,22.56,32.45,36.39,38.84,37950,46910,67500,75680,80800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-4051,Highway Maintenance Workers,detailed,680,11.9,0.334,0.33,NA,28.21,58680,2.4,21.64,23.87,27.45,31.55,36.73,45010,49660,57100,65620,76400,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,120,39.6,0.059,0.53,NA,29.75,61870,5.3,18.26,23.07,28.42,33.8,44.64,37980,47990,59120,70310,92860,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,420,28,0.207,1.02,NA,23.83,49570,8.2,14.26,17.51,22.85,28.53,35.51,29650,36430,47530,59340,73850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,detailed,240,24.8,0.12,0.55,NA,27.23,56640,4.1,16.85,20.74,27.34,32.62,37.67,35040,43140,56860,67850,78350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,190,30.3,0.096,0.32,NA,27.82,57860,8.1,16.72,20.47,28.62,34,37.75,34770,42570,59520,70720,78530,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,70,37,0.035,0.21,NA,24.72,51410,6.4,20.48,21.64,23.57,26.42,33.27,42610,45010,49030,54960,69200,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,75560,2.2,37.391,0.96,NA,28.99,60290,1.5,15.9,20.12,27.44,36.41,46.07,33070,41840,57070,75740,95820,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,7640,4.7,3.78,1.14,NA,36.62,76160,1.8,21.45,27.79,35.64,45.16,55.03,44610,57800,74130,93930,114460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,1340,18.2,0.663,0.99,NA,23.08,48000,5.1,12.65,16.95,21.83,29.18,35.29,26310,35250,45410,60690,73400,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,200,46.7,0.101,1.03,NA,27.7,57610,13,15.59,16.81,20.69,38.93,47.74,32420,34960,43040,80980,99290,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,3070,9.9,1.521,1.07,NA,31.29,65070,2.9,18.29,26.97,32.95,36.91,39.5,38040,56100,68530,76770,82170,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2091,Avionics Technicians,detailed,2990,3.1,1.478,9.98,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,**,**,**,**,NA,28.17,58590,11.6,17.32,20.37,25.1,35.7,45.37,36020,42370,52200,74250,94370,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,70,16.6,0.037,0.56,NA,41.37,86050,4.8,22.71,34.59,42.92,48.19,56.95,47230,71950,89260,100220,118460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,1000,13.6,0.494,1.23,NA,37.28,77550,2.9,22.67,32.31,38.15,45.01,48.68,47150,67210,79350,93620,101250,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,140,11.9,0.071,0.46,NA,46.36,96430,3.2,36.33,41.6,46.42,52.34,59.18,75560,86530,96550,108870,123100,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,**,**,**,**,NA,26,54080,8.9,19.47,22.12,25.97,29.15,33.54,40490,46000,54020,60630,69770,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2097,Audiovisual Equipment Installers and Repairers,detailed,180,32.2,0.089,0.51,NA,25.04,52070,5.3,16.64,18.79,23.33,31.77,36.17,34610,39090,48520,66090,75230,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,790,23,0.39,0.8,NA,26.86,55880,4.8,16.46,18.85,27.3,33.27,37.88,34230,39200,56770,69190,78790,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,5480,3.6,2.712,2.99,NA,34.06,70850,3,18.6,23.27,33.83,45.25,49.26,38690,48410,70370,94120,102460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,1130,10.9,0.557,0.57,NA,31.68,65900,9.8,14.51,17.26,22.8,37.7,58.26,30170,35900,47430,78410,121170,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3022,Automotive Glass Installers and Repairers,detailed,340,42.3,0.168,1.27,NA,20.78,43220,11.5,12.29,15.45,21.14,25.86,29.21,25560,32150,43980,53790,60760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,6690,7.3,3.311,0.74,NA,24.8,51590,2.2,15.24,18.85,24.2,30.02,35.74,31700,39200,50330,62440,74350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,3600,11.4,1.783,0.98,NA,30.38,63180,3.8,19.72,24.18,29.42,36.57,43.54,41020,50300,61200,76060,90570,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,**,**,**,**,NA,23.95,49820,6.6,16.5,18.88,23.53,28.78,33.2,34320,39270,48930,59860,69060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,2650,11,1.312,1.3,NA,31.56,65650,1.5,21.41,26.21,31.1,37.19,43.6,44530,54510,64680,77350,90690,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,**,**,**,**,NA,29.41,61170,5.1,20.51,25.85,29.43,34.31,38.21,42670,53760,61210,71360,79480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,310,20.7,0.151,0.97,NA,21.93,45620,12.1,13.39,15.26,18.87,27.08,34.32,27860,31740,39250,56320,71380,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,130,41.9,0.066,0.63,NA,23.96,49840,13.1,15.99,18.01,26.38,29.15,30.9,33250,37450,54880,60630,64280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,230,26.7,0.113,0.52,NA,22.31,46410,9.3,15.66,17.08,19.63,27.63,33.67,32580,35520,40830,57470,70030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,210,46,0.105,1.17,NA,16.78,34900,3.5,13.22,15.23,16.92,18.59,20.22,27490,31670,35180,38670,42060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,**,**,**,**,NA,20.15,41920,5.2,15.65,17.21,19.96,22.97,25.94,32550,35800,41530,47770,53950,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,1400,40,0.691,0.92,NA,18.66,38800,12.3,12.55,13.43,14.89,19.41,29.33,26110,27930,30960,40370,61010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,380,44.2,0.19,1.21,NA,25.06,52130,14.8,17.24,19.4,22.27,30.05,38.7,35850,40350,46320,62500,80490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,150,13.3,0.075,0.21,NA,39.99,83180,3.1,28.47,33.6,39.58,46.58,54.15,59210,69890,82320,96880,112640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,3930,12.3,1.945,0.84,NA,32.57,67750,5.1,19.99,23.1,30.15,39.38,50.3,41590,48050,62710,81900,104620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,280,32.3,0.137,0.65,NA,20.08,41760,3.4,15.03,16.44,18.65,22.95,28.06,31250,34190,38780,47730,58360,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,3410,6,1.685,0.64,NA,32.52,67640,3.2,19.01,23.76,31.02,41.12,49.35,39540,49410,64510,85520,102640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,280,18.8,0.138,0.28,NA,28.24,58740,3.8,17.57,21.86,28.46,34.35,37.84,36560,45470,59200,71450,78710,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,300,22.5,0.149,0.46,NA,39.3,81740,7.4,22.74,27.15,38.46,48.91,62.29,47290,56470,80000,101730,129560,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,960,5.4,0.473,0.62,NA,41.1,85490,3.7,20.49,31,44.06,53.34,59.06,42630,64470,91640,110940,122840,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,990,18.3,0.488,0.59,NA,32.28,67130,5.1,18.88,25.99,33.28,37.47,43.57,39280,54060,69220,77940,90620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,580,15.8,0.286,0.9,NA,28.88,60080,4.9,17.9,21.34,27.32,35.38,43.17,37230,44400,56830,73580,89790,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,**,**,**,**,NA,26.98,56110,4.6,24.59,25.61,27.31,29.02,30.04,51150,53260,56810,60360,62480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,230,36,0.111,1.55,NA,29.04,60400,6.7,22.08,25.28,28.13,30.92,37.56,45930,52590,58510,64320,78130,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,19800,4.7,9.799,1.01,NA,23.16,48170,1.8,14.14,17.33,22.1,28.21,34.39,29400,36050,45970,58680,71540,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,440,19.4,0.219,1.02,NA,23.01,47870,10,12.14,14.05,19.91,29.51,38.15,25250,29220,41420,61370,79360,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,180,49.1,0.09,0.78,NA,18.21,37870,7.1,12.98,13.68,14.85,22.2,29.9,26990,28450,30880,46170,62190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,260,29.6,0.126,0.81,NA,31.24,64980,5.9,20.96,25.19,31.19,37.53,42.95,43600,52390,64870,78060,89340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,150,41.2,0.074,1.59,NA,38.43,79930,4.5,30.1,33.64,37.83,43.47,49.54,62600,69980,78700,90410,103050,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,1080,13.8,0.535,0.79,NA,19.46,40470,7.2,12.77,15.07,17.68,24.86,29.27,26570,31340,36770,51720,60890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,860,26.6,0.424,0.39,NA,27.1,56370,3.6,16.8,20.47,27.09,32.58,38.45,34940,42570,56340,67760,79980,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,105380,2.3,52.144,0.84,NA,25.17,52360,4.6,13.9,16.76,21.84,31.12,43.19,28900,34850,45420,64740,89830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,8470,3.3,4.19,0.98,NA,37.15,77260,3.4,20.89,26.31,35.26,47.35,58.57,43460,54710,73350,98500,121830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,**,**,**,**,NA,17.45,36300,8.3,12.94,14.21,16.54,19.17,25.18,26910,29560,34410,39870,52380,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,4240,11.1,2.1,1.08,NA,22.16,46090,3.6,14.53,16.75,20.1,27.6,33.16,30230,34840,41810,57410,68970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,910,23,0.451,0.86,NA,21.45,44610,3.1,14.92,17,20.45,25.16,30.04,31020,35360,42530,52330,62490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,590,13.1,0.293,2.15,NA,25.44,52910,4,17.07,19.48,23.06,31.65,37.74,35500,40510,47960,65820,78490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,10670,6.1,5.278,0.57,NA,18.8,39110,1.8,13.17,15.1,17.68,21.42,26.54,27400,31410,36780,44560,55190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,3290,13,1.627,1.29,NA,17.76,36940,2.9,12.58,14.25,16.72,19.36,26.69,26160,29650,34770,40260,55510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,2020,11.9,1,1.07,NA,20.41,42460,2.6,13.49,16.68,20.76,24.02,27.57,28070,34690,43190,49950,57340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,1240,17.7,0.614,0.59,NA,18.13,37720,6.7,12.25,13.19,16.26,20.22,27.47,25490,27440,33820,42050,57140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,310,29.1,0.153,0.31,NA,15.18,31580,7.3,12.27,13,14.22,16.84,20.38,25520,27040,29570,35020,42380,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,260,9.8,0.129,0.91,NA,19.94,41480,3.8,15.26,16.83,19,22.16,24.75,31730,35010,39520,46080,51470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,2980,11.1,1.473,1.36,NA,18.42,38310,2.7,13.28,14.99,17.49,20.97,26.64,27630,31170,36380,43620,55420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,210,19.3,0.104,0.51,NA,16.23,33760,3.1,12.75,13.59,15.06,18.04,22.01,26530,28280,31330,37520,45780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,130,20.3,0.062,0.21,NA,15.34,31910,2.8,12.64,13.34,14.5,17.12,19.44,26290,27740,30170,35600,40430,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,550,29.6,0.274,0.52,NA,19.87,41330,5.9,12.31,15.33,18.16,22.86,29,25610,31890,37780,47560,60310,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,110,31.2,0.056,0.25,NA,25.2,52420,16.7,12.85,17.3,21.48,29.93,46.64,26720,35980,44680,62260,97010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1240,10.6,0.615,0.46,NA,22.94,47710,6.7,13.52,16.44,19.74,26.31,41.5,28120,34200,41060,54720,86330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,1110,9.2,0.548,1.05,NA,18.6,38690,3.2,13.49,15.48,17.52,20.07,23.94,28060,32200,36440,41750,49800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,130,11.4,0.062,0.32,NA,20.9,43470,9.8,12.86,14.07,17.61,23.84,32.44,26740,29260,36620,49590,67480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,6240,5.4,3.088,1.18,NA,27.17,56510,2.7,16.79,20.16,25.98,32.8,40.29,34920,41920,54040,68230,83810,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,60,36.2,0.029,0.25,NA,19.67,40910,3.7,15.25,16.66,18.98,22.7,25.96,31730,34650,39480,47210,53990,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4061,"Model Makers, Metal and Plastic",detailed,50,8.7,0.027,0.91,NA,40.07,83350,6,29.07,33.28,41.64,47.29,50.69,60470,69220,86620,98370,105440,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4071,Foundry Mold and Coremakers,detailed,70,33.1,0.035,0.29,NA,17.28,35940,3.4,12.65,14.27,16.89,19.44,23.12,26320,29680,35130,40440,48100,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1470,16.1,0.727,0.62,NA,18.24,37950,4.2,13.03,14.28,16.67,20.45,26.25,27110,29690,34670,42530,54600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,830,19.2,0.411,0.41,NA,18.28,38030,5.5,12.86,14.08,16.61,20.02,26.08,26740,29280,34550,41630,54250,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,2000,3,0.988,2.05,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,3830,10.9,1.896,0.68,NA,27.21,56610,1.9,18.58,21.9,26.77,31.07,37.66,38650,45550,55680,64620,78330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,90,12.7,0.042,0.18,NA,27.07,56310,8.3,15.12,20.37,25.16,29.86,46.46,31450,42370,52330,62100,96630,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,70,30.1,0.035,0.27,NA,27.09,56350,6.3,15.11,17.33,22.33,41.6,48.27,31440,36050,46450,86540,100410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,220,33.1,0.109,0.38,NA,17.74,36910,3.6,12.73,15.23,17.13,19.05,23.97,26480,31670,35640,39630,49870,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,110,13.9,0.054,1.23,NA,37.84,78710,6.5,24.88,28.4,41.88,47.24,50.56,51750,59060,87100,98260,105160,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,290,21.9,0.142,0.86,NA,22.98,47810,11.1,12.82,14.4,17.93,28.47,44.6,26660,29940,37290,59210,92760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,290,13.9,0.142,0.69,NA,21.69,45120,4.5,16.03,17.49,20.43,26.25,29.91,33350,36380,42490,54600,62210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,1680,10.5,0.83,0.7,NA,22.26,46300,2.1,13.53,17.03,21.34,26.99,31.86,28140,35420,44380,56130,66270,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,310,35.3,0.151,0.49,NA,22.49,46770,2.2,15.31,18.38,22.47,26.91,29.78,31850,38230,46730,55970,61940,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,2010,9.1,0.993,0.7,NA,15.36,31950,1.6,12.3,13.13,15.05,17.42,18.95,25580,27320,31300,36230,39410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,360,20.1,0.176,0.68,NA,16.42,34150,8.6,12.67,13.69,15.99,18.72,21.86,26350,28480,33260,38950,45470,,
